sequence_index,anomaly_score,max_severity_score,max_severity_level,avg_severity_score,critical_count,high_count,medium_count,low_count,priority
14891,1.6410116368110181,0,INFO,0.0,0,0,0,0,87
14890,1.6410116368110181,0,INFO,0.0,0,0,0,0,88
14889,1.6410116368110181,0,INFO,0.0,0,0,0,0,89
14943,1.9075381746396427,0,INFO,0.0,0,0,0,0,90
14887,1.6853515554989007,0,INFO,0.0,0,0,0,0,91
14888,1.6853515554989007,0,INFO,0.0,0,0,0,0,92
14903,2.27806668246881,0,INFO,0.0,0,0,0,0,93
14892,1.8631982559517606,0,INFO,0.0,0,0,0,0,94
14904,2.290898996405964,0,INFO,0.0,0,0,0,0,95
14905,2.27806668246881,0,INFO,0.0,0,0,0,0,96
14906,2.3075714942332444,0,INFO,0.0,0,0,0,0,97
14907,2.3302104215811554,0,INFO,0.0,0,0,0,0,98
14908,2.0410449564046202,0,INFO,0.0,0,0,0,0,99
14902,2.290898996405964,0,INFO,0.0,0,0,0,0,100
14901,2.290898996405964,0,INFO,0.0,0,0,0,0,101
14900,2.290898996405964,0,INFO,0.0,0,0,0,0,102
14899,2.27806668246881,0,INFO,0.0,0,0,0,0,103
14898,2.27806668246881,0,INFO,0.0,0,0,0,0,104
14897,2.27806668246881,0,INFO,0.0,0,0,0,0,105
14896,2.290898996405964,0,INFO,0.0,0,0,0,0,106
14909,2.0853848750925024,0,INFO,0.0,0,0,0,0,107
14910,2.1297247937803845,0,INFO,0.0,0,0,0,0,108
14911,2.1297247937803845,0,INFO,0.0,0,0,0,0,109
14912,2.1297247937803845,0,INFO,0.0,0,0,0,0,110
14913,2.0853848750925024,0,INFO,0.0,0,0,0,0,111
14914,2.1297247937803845,0,INFO,0.0,0,0,0,0,112
14915,2.1297247937803845,0,INFO,0.0,0,0,0,0,113
14916,2.1740647124682666,0,INFO,0.0,0,0,0,0,114
14917,2.174064712468267,0,INFO,0.0,0,0,0,0,115
14918,2.3962513316090095,0,INFO,0.0,0,0,0,0,116
14919,2.3962513316090086,0,INFO,0.0,0,0,0,0,117
14920,2.3962513316090086,0,INFO,0.0,0,0,0,0,118
14895,2.3075714942332444,0,INFO,0.0,0,0,0,0,119
14894,2.0853848750925024,0,INFO,0.0,0,0,0,0,120
14893,2.0853848750925024,0,INFO,0.0,0,0,0,0,121
14989,1.951878093327525,0,INFO,0.0,0,0,0,0,122
14961,2.294073951511601,0,INFO,0.0,0,0,0,0,123
15260,1.0187916980766745,0,INFO,0.0,0,0,0,0,124
18172,1.3158106913429373,0,INFO,0.0,0,0,0,0,125
18171,1.3158106913429373,0,INFO,0.0,0,0,0,0,126
18170,1.3158106913429373,0,INFO,0.0,0,0,0,0,127
18169,1.3158106913429373,0,INFO,0.0,0,0,0,0,128
18037,1.3046425517971607,0,INFO,0.0,0,0,0,0,129
