sequence_index,anomaly_score,max_severity_score,max_severity_level,avg_severity_score,critical_count,high_count,medium_count,low_count,priority
12477,0.9999363422393799,1,LOW,0.1,0,0,0,1,206
12476,0.9987376928329468,1,LOW,0.1,0,0,0,1,207
12475,0.9707083702087402,1,LOW,0.1,0,0,0,1,208
12474,0.9997333288192749,1,LOW,0.1,0,0,0,1,209
12473,0.9790298342704773,1,LOW,0.1,0,0,0,1,210
12472,0.9943189024925232,1,LOW,0.1,0,0,0,1,211
12471,0.9996898174285889,1,LOW,0.1,0,0,0,1,212
12470,0.9999824166297913,1,LOW,0.1,0,0,0,1,213
12469,0.9992033839225769,1,LOW,0.1,0,0,0,1,214
17230,0.9646148085594177,1,LOW,0.1,0,0,0,1,215
17231,0.955025315284729,1,LOW,0.1,0,0,0,1,216
17232,0.7561428546905518,1,LOW,0.1,0,0,0,1,217
17233,0.7613158822059631,1,LOW,0.1,0,0,0,1,218
17234,0.75143963098526,1,LOW,0.1,0,0,0,1,219
17665,0.9772920608520508,1,LOW,0.1,0,0,0,1,220
17667,0.9800100326538086,1,LOW,0.1,0,0,0,1,221
8629,0.9997930526733398,1,LOW,0.1,0,0,0,1,222
8517,0.7564137578010559,1,LOW,0.1,0,0,0,1,223
2317,0.7596546411514282,1,LOW,0.1,0,0,0,1,224
2318,0.7408666610717773,1,LOW,0.1,0,0,0,1,225
2319,0.7465338706970215,1,LOW,0.1,0,0,0,1,226
8520,0.7381565570831299,1,LOW,0.1,0,0,0,1,227
8519,0.7510559558868408,1,LOW,0.1,0,0,0,1,228
8518,0.9591636061668396,1,LOW,0.1,0,0,0,1,229
8516,0.7539626359939575,1,LOW,0.1,0,0,0,1,230
2315,0.7564712166786194,1,LOW,0.1,0,0,0,1,231
8515,0.746085524559021,1,LOW,0.1,0,0,0,1,232
8514,0.7535685896873474,1,LOW,0.1,0,0,0,1,233
8513,0.7614810466766357,1,LOW,0.1,0,0,0,1,234
8512,0.7325416803359985,1,LOW,0.1,0,0,0,1,235
8511,0.773769199848175,1,LOW,0.1,0,0,0,1,236
17772,0.9762327671051025,1,LOW,0.1,0,0,0,1,237
2316,0.7692739963531494,1,LOW,0.1,0,0,0,1,238
2314,0.9565703272819519,1,LOW,0.1,0,0,0,1,239
17668,0.981945812702179,1,LOW,0.1,0,0,0,1,240
17901,0.947238564491272,1,LOW,0.1,0,0,0,1,241
8628,0.9801339507102966,1,LOW,0.1,0,0,0,1,242
1985,0.7648773193359375,1,LOW,0.1,0,0,0,1,243
17905,0.8878455758094788,1,LOW,0.1,0,0,0,1,244
17904,0.8991089463233948,1,LOW,0.1,0,0,0,1,245
17903,0.9303773641586304,1,LOW,0.1,0,0,0,1,246
17902,0.9428505301475525,1,LOW,0.1,0,0,0,1,247
17900,0.9278794527053833,1,LOW,0.1,0,0,0,1,248
2313,0.9655815362930298,1,LOW,0.1,0,0,0,1,249
17899,0.9441729187965393,1,LOW,0.1,0,0,0,1,250
17898,0.9485803842544556,1,LOW,0.1,0,0,0,1,251
17897,0.931538462638855,1,LOW,0.1,0,0,0,1,252
2310,0.7612636089324951,1,LOW,0.1,0,0,0,1,253
2311,0.7611802816390991,1,LOW,0.1,0,0,0,1,254
2312,0.7717610597610474,1,LOW,0.1,0,0,0,1,255
17771,0.9981994032859802,1,LOW,0.1,0,0,0,1,256
2428,0.7415804266929626,1,LOW,0.1,0,0,0,1,257
2429,0.7597178816795349,1,LOW,0.1,0,0,0,1,258
2492,0.7584245800971985,1,LOW,0.1,0,0,0,1,259
2486,0.7635400295257568,1,LOW,0.1,0,0,0,1,260
2487,0.9660338759422302,1,LOW,0.1,0,0,0,1,261
2488,0.9529584050178528,1,LOW,0.1,0,0,0,1,262
2489,0.9571791887283325,1,LOW,0.1,0,0,0,1,263
2490,0.9561210870742798,1,LOW,0.1,0,0,0,1,264
2491,0.7631232142448425,1,LOW,0.1,0,0,0,1,265
2493,0.7481433153152466,1,LOW,0.1,0,0,0,1,266
2430,0.7492871284484863,1,LOW,0.1,0,0,0,1,267
17674,0.9449809789657593,1,LOW,0.1,0,0,0,1,268
17673,0.9060636162757874,1,LOW,0.1,0,0,0,1,269
17672,0.9607182741165161,1,LOW,0.1,0,0,0,1,270
17671,0.9815776348114014,1,LOW,0.1,0,0,0,1,271
17670,0.9893071055412292,1,LOW,0.1,0,0,0,1,272
17669,0.9811912178993225,1,LOW,0.1,0,0,0,1,273
2485,0.9807432889938354,1,LOW,0.1,0,0,0,1,274
2484,0.9647698998451233,1,LOW,0.1,0,0,0,1,275
17763,0.9978687167167664,1,LOW,0.1,0,0,0,1,276
17764,0.991276741027832,1,LOW,0.1,0,0,0,1,277
17765,0.9992737174034119,1,LOW,0.1,0,0,0,1,278
17766,0.9999915361404419,1,LOW,0.1,0,0,0,1,279
17767,0.9481984376907349,1,LOW,0.1,0,0,0,1,280
17768,0.9642900824546814,1,LOW,0.1,0,0,0,1,281
17769,0.9969726800918579,1,LOW,0.1,0,0,0,1,282
17770,0.942690908908844,1,LOW,0.1,0,0,0,1,283
2437,0.747959315776825,1,LOW,0.1,0,0,0,1,284
2436,0.7495789527893066,1,LOW,0.1,0,0,0,1,285
2435,0.7560441493988037,1,LOW,0.1,0,0,0,1,286
2434,0.7522804737091064,1,LOW,0.1,0,0,0,1,287
2433,0.7431998252868652,1,LOW,0.1,0,0,0,1,288
2432,0.7567421793937683,1,LOW,0.1,0,0,0,1,289
2431,0.7553142309188843,1,LOW,0.1,0,0,0,1,290
1986,0.7571185231208801,1,LOW,0.1,0,0,0,1,291
18202,0.8741425275802612,1,LOW,0.1,0,0,0,1,292
1984,0.9563459157943726,1,LOW,0.1,0,0,0,1,293
18830,0.9340879917144775,1,LOW,0.2,0,0,0,2,294
18836,0.9044893383979797,1,LOW,0.2,0,0,0,2,295
18835,0.974124550819397,1,LOW,0.2,0,0,0,2,296
18834,0.99995356798172,1,LOW,0.2,0,0,0,2,297
18833,0.9108783006668091,1,LOW,0.2,0,0,0,2,298
18832,0.9854101538658142,1,LOW,0.2,0,0,0,2,299
18831,0.998600959777832,1,LOW,0.2,0,0,0,2,300
18829,0.9438511729240417,1,LOW,0.2,0,0,0,2,301
9340,0.9998035430908203,1,LOW,0.1,0,0,0,1,302
18828,0.988955020904541,1,LOW,0.2,0,0,0,2,303
18827,0.9340944290161133,1,LOW,0.2,0,0,0,2,304
18826,0.9870337843894958,1,LOW,0.1,0,0,0,1,305
18825,0.9227550029754639,1,LOW,0.1,0,0,0,1,306
18824,0.9598238468170166,1,LOW,0.1,0,0,0,1,307
18823,0.9558649659156799,1,LOW,0.1,0,0,0,1,308
18837,0.877056360244751,1,LOW,0.1,0,0,0,1,309
18838,0.8963112235069275,1,LOW,0.1,0,0,0,1,310
9334,0.9997338056564331,1,LOW,0.1,0,0,0,1,311
9335,0.8669708371162415,1,LOW,0.1,0,0,0,1,312
9336,0.9998979568481445,1,LOW,0.1,0,0,0,1,313
9337,0.9354110956192017,1,LOW,0.1,0,0,0,1,314
9338,0.9961532950401306,1,LOW,0.1,0,0,0,1,315
18844,0.9114611148834229,1,LOW,0.1,0,0,0,1,316
18845,0.8351038098335266,1,LOW,0.1,0,0,0,1,317
18846,0.8940035104751587,1,LOW,0.1,0,0,0,1,318
18847,0.980761706829071,1,LOW,0.1,0,0,0,1,319
18848,0.7641092538833618,1,LOW,0.1,0,0,0,1,320
18849,0.8133564591407776,1,LOW,0.1,0,0,0,1,321
18850,0.7732652425765991,1,LOW,0.1,0,0,0,1,322
18851,0.7702375054359436,1,LOW,0.1,0,0,0,1,323
18852,0.9703577160835266,1,LOW,0.1,0,0,0,1,324
18853,0.9555994272232056,1,LOW,0.1,0,0,0,1,325
18822,0.9535763263702393,1,LOW,0.1,0,0,0,1,326
18821,0.9243447780609131,1,LOW,0.1,0,0,0,1,327
18820,0.9516059160232544,1,LOW,0.1,0,0,0,1,328
18793,0.9581111073493958,1,LOW,0.1,0,0,0,1,329
18693,0.7569430470466614,1,LOW,0.1,0,0,0,1,330
18694,0.9568458795547485,1,LOW,0.1,0,0,0,1,331
18695,0.9611751437187195,1,LOW,0.1,0,0,0,1,332
18696,0.7463552951812744,1,LOW,0.1,0,0,0,1,333
18697,0.7525840401649475,1,LOW,0.1,0,0,0,1,334
18698,0.9590631127357483,1,LOW,0.1,0,0,0,1,335
18699,0.9635626673698425,1,LOW,0.1,0,0,0,1,336
18786,0.9355881214141846,1,LOW,0.1,0,0,0,1,337
18787,0.9113461971282959,1,LOW,0.1,0,0,0,1,338
18788,0.9110138416290283,1,LOW,0.1,0,0,0,1,339
18789,0.8806844353675842,1,LOW,0.1,0,0,0,1,340
18790,0.8620012998580933,1,LOW,0.1,0,0,0,1,341
18791,0.9997196197509766,1,LOW,0.1,0,0,0,1,342
18792,0.9833316206932068,1,LOW,0.1,0,0,0,1,343
18794,0.9516996741294861,1,LOW,0.1,0,0,0,1,344
18819,0.9748243689537048,1,LOW,0.1,0,0,0,1,345
18795,0.953070342540741,1,LOW,0.1,0,0,0,1,346
1340,0.7946955561637878,1,LOW,0.1,0,0,0,1,347
1339,0.9707563519477844,1,LOW,0.1,0,0,0,1,348
1338,0.8521384000778198,1,LOW,0.1,0,0,0,1,349
1337,0.8348281383514404,1,LOW,0.1,0,0,0,1,350
1336,0.8114210963249207,1,LOW,0.1,0,0,0,1,351
