sequence_index,anomaly_score,max_severity_score,max_severity_level,avg_severity_score,critical_count,high_count,medium_count,low_count,priority
37457,2.4686550608684255,0,INFO,0.0,0,0,0,0,281
37456,2.424508024835396,0,INFO,0.0,0,0,0,0,282
37455,2.1552798580896764,0,INFO,0.0,0,0,0,0,283
37454,1.8860516913439567,0,INFO,0.0,0,0,0,0,284
37453,1.6609705606312668,0,INFO,0.0,0,0,0,0,285
37452,1.435889429918577,0,INFO,0.0,0,0,0,0,286
37464,1.9743457634100159,0,INFO,0.0,0,0,0,0,287
37465,1.9743457634100159,0,INFO,0.0,0,0,0,0,288
37466,1.9743457634100159,0,INFO,0.0,0,0,0,0,289
37467,1.9301987273769863,0,INFO,0.0,0,0,0,0,290
37468,1.9301987273769863,0,INFO,0.0,0,0,0,0,291
37469,2.1552798580896764,0,INFO,0.0,0,0,0,0,292
37470,2.1111328220566468,0,INFO,0.0,0,0,0,0,293
37471,2.1552798580896764,0,INFO,0.0,0,0,0,0,294
37480,1.7934116687303554,0,INFO,0.0,0,0,0,0,295
37479,1.7492646326973258,0,INFO,0.0,0,0,0,0,296
37478,1.7051175966642964,0,INFO,0.0,0,0,0,0,297
37477,1.9301987273769863,0,INFO,0.0,0,0,0,0,298
37476,1.8860516913439571,0,INFO,0.0,0,0,0,0,299
37472,1.8860516913439567,0,INFO,0.0,0,0,0,0,300
37473,2.1552798580896764,0,INFO,0.0,0,0,0,0,301
37474,2.199426894122706,0,INFO,0.0,0,0,0,0,302
37475,1.9301987273769863,0,INFO,0.0,0,0,0,0,303
37451,1.1666612631728577,0,INFO,0.0,0,0,0,0,304
37450,1.210808299205887,0,INFO,0.0,0,0,0,0,305
37449,1.210808299205887,0,INFO,0.0,0,0,0,0,306
37407,2.1552798580896764,0,INFO,0.0,0,0,0,0,307
37395,2.1552798580896764,0,INFO,0.0,0,0,0,0,308
37396,2.199426894122706,0,INFO,0.0,0,0,0,0,309
37397,2.424508024835396,0,INFO,0.0,0,0,0,0,310
37398,2.4245080248353963,0,INFO,0.0,0,0,0,0,311
37399,2.4245080248353963,0,INFO,0.0,0,0,0,0,312
37401,2.1111328220566468,0,INFO,0.0,0,0,0,0,313
37402,2.1552798580896764,0,INFO,0.0,0,0,0,0,314
37403,2.199426894122706,0,INFO,0.0,0,0,0,0,315
37404,2.199426894122706,0,INFO,0.0,0,0,0,0,316
37405,2.1552798580896764,0,INFO,0.0,0,0,0,0,317
37406,2.111132822056647,0,INFO,0.0,0,0,0,0,318
37491,2.199426894122706,0,INFO,0.0,0,0,0,0,319
37490,2.1552798580896764,0,INFO,0.0,0,0,0,0,320
37489,2.1552798580896764,0,INFO,0.0,0,0,0,0,321
37408,1.9301987273769863,0,INFO,0.0,0,0,0,0,322
37448,1.166661263172858,0,INFO,0.0,0,0,0,0,323
37409,1.7051175966642964,0,INFO,0.0,0,0,0,0,324
37410,1.7051175966642964,0,INFO,0.0,0,0,0,0,325
37411,1.4800364659516063,0,INFO,0.0,0,0,0,0,326
37412,1.435889429918577,0,INFO,0.0,0,0,0,0,327
