sequence_index,anomaly_score,max_severity_score,max_severity_level,avg_severity_score,critical_count,high_count,medium_count,low_count,priority
45694,0.7562426328659058,8,HIGH,0.6666666666666666,0,1,0,2,68
45920,0.9670826196670532,8,HIGH,0.5333333333333333,0,1,0,0,69
45919,0.782233476638794,8,HIGH,0.5333333333333333,0,1,0,0,70
45918,0.7100427150726318,8,HIGH,0.5333333333333333,0,1,0,0,71
45917,0.9679822325706482,8,HIGH,0.5333333333333333,0,1,0,0,72
45916,0.7217555642127991,8,HIGH,0.5333333333333333,0,1,0,0,73
45915,0.9813709259033203,8,HIGH,0.5333333333333333,0,1,0,0,74
45914,0.9906205534934998,8,HIGH,0.5333333333333333,0,1,0,0,75
45913,0.7734402418136597,8,HIGH,0.5333333333333333,0,1,0,0,76
45912,0.7389774322509766,8,HIGH,0.5333333333333333,0,1,0,0,77
45699,0.6761008501052856,8,HIGH,0.6666666666666666,0,1,0,2,78
45698,0.9793275594711304,8,HIGH,0.6666666666666666,0,1,0,2,79
45697,0.5769202709197998,8,HIGH,0.6666666666666666,0,1,0,2,80
45696,0.9887859225273132,8,HIGH,0.6666666666666666,0,1,0,2,81
45690,0.9999756217002869,8,HIGH,0.8,0,1,0,4,82
45691,0.9540165662765503,8,HIGH,0.8,0,1,0,4,83
45695,0.9995442032814026,8,HIGH,0.6666666666666666,0,1,0,2,84
45922,0.9211827516555786,8,HIGH,0.5333333333333333,0,1,0,0,85
45921,0.7810449600219727,8,HIGH,0.5333333333333333,0,1,0,0,86
45924,0.7190243005752563,8,HIGH,0.5333333333333333,0,1,0,0,87
45925,0.786830484867096,8,HIGH,0.5333333333333333,0,1,0,0,88
2,0.8649649024009705,8,HIGH,1.2,0,1,2,0,89
3,0.748038649559021,8,HIGH,1.2,0,1,2,0,90
4,0.7257294654846191,8,HIGH,1.2,0,1,2,0,91
5,0.7247262001037598,8,HIGH,1.2,0,1,2,0,92
6,0.7525558471679688,8,HIGH,1.5333333333333334,0,1,3,0,93
7,0.7202377915382385,8,HIGH,1.5333333333333334,0,1,3,0,94
8,0.7181965112686157,8,HIGH,1.5333333333333334,0,1,3,0,95
9,0.7557321786880493,8,HIGH,1.2,0,1,2,0,96
10,0.716467559337616,8,HIGH,1.2,0,1,2,0,97
45693,0.7408725023269653,8,HIGH,0.7333333333333333,0,1,0,3,98
11,0.7594135999679565,8,HIGH,1.2,0,1,2,0,99
12,0.7479901313781738,8,HIGH,1.2,0,1,2,0,100
13,0.7334644794464111,8,HIGH,0.8666666666666667,0,1,1,0,101
14,0.7444429993629456,8,HIGH,0.8666666666666667,0,1,1,0,102
15,0.7343828678131104,8,HIGH,0.8666666666666667,0,1,1,0,103
16,0.7338485717773438,8,HIGH,0.8666666666666667,0,1,1,0,104
45926,0.7953290939331055,8,HIGH,0.5333333333333333,0,1,0,0,105
45560,0.9933472275733948,5,MEDIUM,0.3333333333333333,0,0,1,0,106
45558,0.9999962449073792,5,MEDIUM,0.3333333333333333,0,0,1,0,107
45557,0.9679409265518188,5,MEDIUM,0.3333333333333333,0,0,1,0,108
45559,0.9227001070976257,5,MEDIUM,0.3333333333333333,0,0,1,0,109
539,0.7792263031005859,5,MEDIUM,0.3333333333333333,0,0,1,0,110
538,0.7715531587600708,5,MEDIUM,0.3333333333333333,0,0,1,0,111
551,0.8705820441246033,5,MEDIUM,0.3333333333333333,0,0,1,0,112
45615,0.9625796675682068,5,MEDIUM,0.4666666666666667,0,0,1,2,113
45616,0.9301949143409729,5,MEDIUM,0.4666666666666667,0,0,1,2,114
45617,0.6917887926101685,5,MEDIUM,0.4666666666666667,0,0,1,2,115
45618,0.9994859099388123,5,MEDIUM,0.4666666666666667,0,0,1,2,116
45619,0.9801613092422485,5,MEDIUM,0.4666666666666667,0,0,1,2,117
45620,0.9963224530220032,5,MEDIUM,0.4666666666666667,0,0,1,2,118
45621,0.98731929063797,5,MEDIUM,0.5333333333333333,0,0,1,3,119
548,0.75838303565979,5,MEDIUM,0.3333333333333333,0,0,1,0,120
547,0.7167686223983765,5,MEDIUM,0.3333333333333333,0,0,1,0,121
546,0.6986812353134155,5,MEDIUM,0.3333333333333333,0,0,1,0,122
545,0.999995231628418,5,MEDIUM,0.3333333333333333,0,0,1,0,123
544,0.7549084424972534,5,MEDIUM,0.3333333333333333,0,0,1,0,124
543,0.7374389171600342,5,MEDIUM,0.3333333333333333,0,0,1,0,125
542,0.9287843704223633,5,MEDIUM,0.3333333333333333,0,0,1,0,126
541,0.7440185546875,5,MEDIUM,0.3333333333333333,0,0,1,0,127
540,0.7784700393676758,5,MEDIUM,0.3333333333333333,0,0,1,0,128
537,0.8664584159851074,5,MEDIUM,0.3333333333333333,0,0,1,0,129
45614,0.774695634841919,5,MEDIUM,0.4666666666666667,0,0,1,2,130
45613,0.7872582077980042,5,MEDIUM,0.4666666666666667,0,0,1,2,131
