sequence_index,anomaly_score,max_severity_score,max_severity_level,avg_severity_score,critical_count,high_count,medium_count,low_count,priority,risk_score,risk_level
91288,1.1268199602114188,1,LOW,0.2,0,0,0,3,117,74.60919761268514,HIGH
91287,1.1268199602114188,1,LOW,0.13333333333333333,0,0,0,2,118,74.60919761268514,HIGH
91286,1.1268199602114188,1,LOW,0.13333333333333333,0,0,0,2,119,74.60919761268514,HIGH
91146,1.1935945423881271,1,LOW,0.06666666666666667,0,0,0,1,120,78.61567254328763,HIGH
91144,1.1935945423881271,1,LOW,0.06666666666666667,0,0,0,1,121,78.61567254328763,HIGH
91020,1.212018584807335,1,LOW,0.06666666666666667,0,0,0,1,122,79.7211150884401,HIGH
91143,1.1935945423881271,1,LOW,0.06666666666666667,0,0,0,1,123,78.61567254328763,HIGH
91142,1.1935945423881271,1,LOW,0.06666666666666667,0,0,0,1,124,78.61567254328763,HIGH
91141,1.1935945423881271,1,LOW,0.06666666666666667,0,0,0,1,125,78.61567254328763,HIGH
91140,1.1935945423881271,1,LOW,0.06666666666666667,0,0,0,1,126,78.61567254328763,HIGH
91029,1.212018584807335,1,LOW,0.06666666666666667,0,0,0,1,127,79.7211150884401,HIGH
91027,1.1177503022547164,1,LOW,0.06666666666666667,0,0,0,1,128,74.06501813528298,HIGH
81741,1.5134651609622658,1,LOW,0.06666666666666667,0,0,0,1,129,64.53860643849063,HIGH
91025,1.1177503022547164,1,LOW,0.06666666666666667,0,0,0,1,130,74.06501813528298,HIGH
90865,1.1935945423881271,1,LOW,0.06666666666666667,0,0,0,1,131,78.61567254328763,HIGH
90817,1.290095543235331,1,LOW,0.26666666666666666,0,0,0,4,132,20.351433148529964,LOW
90816,1.290095543235331,1,LOW,0.2,0,0,0,3,133,84.40573259411985,CRITICAL
54721,1.5829474422433052,1,LOW,0.13333333333333333,0,0,0,2,134,24.744211633649577,LOW
87496,1.0200140314028008,1,LOW,0.06666666666666667,0,0,0,1,135,16.300210471042014,INFO
54714,1.5829474422433052,1,LOW,0.13333333333333333,0,0,0,2,136,101.97684653459831,CRITICAL
54715,1.5829474422433052,1,LOW,0.13333333333333333,0,0,0,2,137,101.97684653459831,CRITICAL
54716,1.5829474422433052,1,LOW,0.13333333333333333,0,0,0,2,138,101.97684653459831,CRITICAL
54717,1.5829474422433052,1,LOW,0.13333333333333333,0,0,0,2,139,101.97684653459831,CRITICAL
54718,1.7315224886968004,1,LOW,0.13333333333333333,0,0,0,2,140,26.972837330452005,LOW
54719,1.7315224886968004,1,LOW,0.13333333333333333,0,0,0,2,141,26.972837330452005,LOW
54720,1.5829474422433052,1,LOW,0.13333333333333333,0,0,0,2,142,24.744211633649577,LOW
54722,1.4343723957898105,1,LOW,0.13333333333333333,0,0,0,2,143,93.06234374738862,CRITICAL
90815,1.290095543235331,1,LOW,0.2,0,0,0,3,144,84.40573259411985,CRITICAL
54723,1.4343723957898105,1,LOW,0.13333333333333333,0,0,0,2,145,93.06234374738862,CRITICAL
54724,1.5829474422433052,1,LOW,0.06666666666666667,0,0,0,1,146,101.97684653459831,CRITICAL
54725,1.5829474422433052,1,LOW,0.06666666666666667,0,0,0,1,147,101.97684653459831,CRITICAL
54726,1.5829474422433052,1,LOW,0.06666666666666667,0,0,0,1,148,101.97684653459831,CRITICAL
54727,1.5829474422433052,1,LOW,0.06666666666666667,0,0,0,1,149,101.97684653459831,CRITICAL
87459,1.0839871701401484,1,LOW,0.06666666666666667,0,0,0,1,150,17.259807552102227,INFO
87458,1.0626627905610324,1,LOW,0.06666666666666667,0,0,0,1,151,16.939941858415487,INFO
87456,1.0413384109819166,1,LOW,0.06666666666666667,0,0,0,1,152,16.62007616472875,INFO
87498,1.1097187962055093,1,LOW,0.06666666666666667,0,0,0,1,153,17.64578194308264,INFO
87499,1.2420723201664496,1,LOW,0.06666666666666667,0,0,0,1,154,19.631084802496744,INFO
87500,1.2633966997455657,1,LOW,0.06666666666666667,0,0,0,1,155,19.950950496183484,INFO
87501,1.1523675553637414,1,LOW,0.06666666666666667,0,0,0,1,156,18.28551333045612,INFO
90814,1.290095543235331,1,LOW,0.2,0,0,0,3,157,84.40573259411985,CRITICAL
90813,1.290095543235331,1,LOW,0.2,0,0,0,3,158,84.40573259411985,CRITICAL
90808,1.208457751723375,1,LOW,0.2,0,0,0,3,159,79.5074651034025,HIGH
90807,1.208457751723375,1,LOW,0.2,0,0,0,3,160,79.5074651034025,HIGH
90806,1.5922944810182056,1,LOW,0.13333333333333333,0,0,0,2,161,102.53766886109233,CRITICAL
90805,1.5922944810182056,1,LOW,0.06666666666666667,0,0,0,1,162,102.53766886109233,CRITICAL
90804,1.208457751723375,1,LOW,0.06666666666666667,0,0,0,1,163,79.5074651034025,HIGH
90803,1.1268199602114188,1,LOW,0.06666666666666667,0,0,0,1,164,74.60919761268514,HIGH
68145,1.0291465440853498,1,LOW,0.06666666666666667,0,0,0,1,165,68.74879264512099,HIGH
68144,1.0291465440853498,1,LOW,0.06666666666666667,0,0,0,1,166,68.74879264512099,HIGH
68143,1.1401756884671739,1,LOW,0.06666666666666667,0,0,0,1,167,75.41054130803043,HIGH
54709,1.4343723957898105,1,LOW,0.06666666666666667,0,0,0,1,168,93.06234374738862,CRITICAL
54710,1.5829474422433052,1,LOW,0.06666666666666667,0,0,0,1,169,101.97684653459831,CRITICAL
54711,1.5829474422433052,1,LOW,0.06666666666666667,0,0,0,1,170,101.97684653459831,CRITICAL
54712,1.5829474422433052,1,LOW,0.06666666666666667,0,0,0,1,171,101.97684653459831,CRITICAL
54713,1.4343723957898105,1,LOW,0.13333333333333333,0,0,0,2,172,93.06234374738862,CRITICAL
87502,1.2633966997455657,1,LOW,0.06666666666666667,0,0,0,1,173,19.950950496183484,INFO
87019,2.0417800964669612,1,LOW,0.06666666666666667,0,0,0,1,174,31.626701447004418,LOW
87018,1.808896362123044,1,LOW,0.13333333333333333,0,0,0,2,175,28.13344543184566,LOW
87017,1.808896362123044,1,LOW,0.13333333333333333,0,0,0,2,176,28.13344543184566,LOW
85381,1.6216678036154681,1,LOW,0.06666666666666667,0,0,0,1,177,25.32501705423202,LOW
64385,1.016113609556257,1,LOW,0.06666666666666667,0,0,0,1,178,67.96681657337543,HIGH
64384,1.016113609556257,1,LOW,0.06666666666666667,0,0,0,1,179,67.96681657337543,HIGH
64383,1.016113609556257,1,LOW,0.06666666666666667,0,0,0,1,180,67.96681657337543,HIGH
61920,1.208457751723375,1,LOW,0.13333333333333333,0,0,0,2,181,79.5074651034025,HIGH
61919,1.208457751723375,1,LOW,0.13333333333333333,0,0,0,2,182,79.5074651034025,HIGH
61918,1.208457751723375,1,LOW,0.13333333333333333,0,0,0,2,183,79.5074651034025,HIGH
85383,1.016113609556257,1,LOW,0.06666666666666667,0,0,0,1,184,16.241704143343856,INFO
85382,1.016113609556257,1,LOW,0.06666666666666667,0,0,0,1,185,16.241704143343856,INFO
85380,1.6216678036154681,1,LOW,0.06666666666666667,0,0,0,1,186,25.32501705423202,LOW
64387,1.016113609556257,1,LOW,0.06666666666666667,0,0,0,1,187,67.96681657337543,HIGH
85379,1.6216678036154681,1,LOW,0.06666666666666667,0,0,0,1,188,25.32501705423202,LOW
85378,1.6216678036154681,1,LOW,0.06666666666666667,0,0,0,1,189,25.32501705423202,LOW
85377,1.6216678036154681,1,LOW,0.06666666666666667,0,0,0,1,190,25.32501705423202,LOW
85376,1.6216678036154681,1,LOW,0.06666666666666667,0,0,0,1,191,25.32501705423202,LOW
85375,1.6216678036154681,1,LOW,0.06666666666666667,0,0,0,1,192,25.32501705423202,LOW
85374,1.1935945423881271,1,LOW,0.06666666666666667,0,0,0,1,193,18.903918135821907,INFO
85373,1.1935945423881271,1,LOW,0.06666666666666667,0,0,0,1,194,18.903918135821907,INFO
85372,1.1935945423881271,1,LOW,0.06666666666666667,0,0,0,1,195,18.903918135821907,INFO
64386,1.016113609556257,1,LOW,0.06666666666666667,0,0,0,1,196,67.96681657337543,HIGH
85434,1.1681024703100749,1,LOW,0.2,0,0,0,3,197,18.521537054651123,INFO
86324,1.5922944810182056,1,LOW,0.13333333333333333,0,0,0,2,198,24.884417215273082,LOW
85445,1.1681024703100749,1,LOW,0.13333333333333333,0,0,0,2,199,18.521537054651123,INFO
86322,1.5106566895062494,1,LOW,0.2,0,0,0,3,200,23.659850342593742,LOW
86321,1.1268199602114188,1,LOW,0.2,0,0,0,3,201,17.902299403171284,INFO
86320,1.1268199602114188,1,LOW,0.13333333333333333,0,0,0,2,202,17.902299403171284,INFO
86319,1.1801304514930424,1,LOW,0.06666666666666667,0,0,0,1,203,18.701956772395636,INFO
86318,1.1801304514930424,1,LOW,0.13333333333333333,0,0,0,2,204,18.701956772395636,INFO
86305,1.09863629215234,1,LOW,0.13333333333333333,0,0,0,2,205,17.479544382285102,INFO
85452,1.1268199602114188,1,LOW,0.13333333333333333,0,0,0,2,206,17.902299403171284,INFO
85451,1.1268199602114188,1,LOW,0.2,0,0,0,3,207,17.902299403171284,INFO
85444,1.1681024703100749,1,LOW,0.13333333333333333,0,0,0,2,208,18.521537054651123,INFO
85435,1.1681024703100749,1,LOW,0.2,0,0,0,3,209,18.521537054651123,INFO
85443,1.1681024703100749,1,LOW,0.13333333333333333,0,0,0,2,210,18.521537054651123,INFO
85442,1.3717333347472866,1,LOW,0.13333333333333333,0,0,0,2,211,21.5760000212093,LOW
85441,1.3717333347472866,1,LOW,0.13333333333333333,0,0,0,2,212,21.5760000212093,LOW
85440,1.1681024703100749,1,LOW,0.2,0,0,0,3,213,18.521537054651123,INFO
85439,1.1681024703100749,1,LOW,0.2,0,0,0,3,214,18.521537054651123,INFO
85438,1.1681024703100749,1,LOW,0.2,0,0,0,3,215,18.521537054651123,INFO
85437,1.1681024703100749,1,LOW,0.26666666666666666,0,0,0,4,216,18.521537054651123,INFO
85436,1.1681024703100749,1,LOW,0.2,0,0,0,3,217,18.521537054651123,INFO
85371,1.1935945423881271,1,LOW,0.06666666666666667,0,0,0,1,218,18.903918135821907,INFO
85369,1.1935945423881271,1,LOW,0.06666666666666667,0,0,0,1,219,18.903918135821907,INFO
84360,1.09863629215234,1,LOW,0.13333333333333333,0,0,0,2,220,72.91817752914041,HIGH
61057,1.040165530470754,1,LOW,0.06666666666666667,0,0,0,1,221,69.40993182824525,HIGH
84326,1.212018584807335,1,LOW,0.06666666666666667,0,0,0,1,222,79.7211150884401,HIGH
61096,1.1734597247393261,1,LOW,0.06666666666666667,0,0,0,1,223,77.40758348435956,HIGH
61095,1.1734597247393261,1,LOW,0.06666666666666667,0,0,0,1,224,77.40758348435956,HIGH
61094,1.3878910701767868,1,LOW,0.06666666666666667,0,0,0,1,225,90.27346421060722,CRITICAL
61093,1.1734597247393261,1,LOW,0.06666666666666667,0,0,0,1,226,77.40758348435956,HIGH
61092,1.1734597247393261,1,LOW,0.06666666666666667,0,0,0,1,227,77.40758348435956,HIGH
61091,1.1734597247393261,1,LOW,0.13333333333333333,0,0,0,2,228,77.40758348435956,HIGH
61066,1.040165530470754,1,LOW,0.06666666666666667,0,0,0,1,229,69.40993182824525,HIGH
61056,1.040165530470754,1,LOW,0.06666666666666667,0,0,0,1,230,69.40993182824525,HIGH
84359,1.09863629215234,1,LOW,0.13333333333333333,0,0,0,2,231,72.91817752914041,HIGH
29992,1.0604154867797706,1,LOW,0.06666666666666667,0,0,0,1,232,16.90623230169656,INFO
29993,1.1736779053253945,1,LOW,0.06666666666666667,0,0,0,1,233,18.605168579880917,INFO
29994,1.2869403238710182,1,LOW,0.06666666666666667,0,0,0,1,234,20.304104858065273,LOW
29995,1.4002027424166419,1,LOW,0.06666666666666667,0,0,0,1,235,22.003041136249628,LOW
29996,1.5134651609622658,1,LOW,0.06666666666666667,0,0,0,1,236,64.53860643849063,HIGH
81737,1.0604154867797706,1,LOW,0.06666666666666667,0,0,0,1,237,70.62492920678623,HIGH
81738,1.1736779053253945,1,LOW,0.06666666666666667,0,0,0,1,238,18.605168579880917,INFO
81739,1.2869403238710182,1,LOW,0.06666666666666667,0,0,0,1,239,20.304104858065273,LOW
84327,1.6220660771197892,1,LOW,0.06666666666666667,0,0,0,1,240,104.32396462718735,CRITICAL
84328,1.212018584807335,1,LOW,0.13333333333333333,0,0,0,2,241,79.7211150884401,HIGH
84339,1.1268199602114188,1,LOW,0.13333333333333333,0,0,0,2,242,74.60919761268514,HIGH
84340,1.5106566895062494,1,LOW,0.13333333333333333,0,0,0,2,243,97.63940137037497,CRITICAL
84358,1.09863629215234,1,LOW,0.13333333333333333,0,0,0,2,244,72.91817752914041,HIGH
84357,1.09863629215234,1,LOW,0.13333333333333333,0,0,0,2,245,72.91817752914041,HIGH
84356,1.09863629215234,1,LOW,0.13333333333333333,0,0,0,2,246,72.91817752914041,HIGH
84355,1.09863629215234,1,LOW,0.06666666666666667,0,0,0,1,247,72.91817752914041,HIGH
84354,1.09863629215234,1,LOW,0.06666666666666667,0,0,0,1,248,72.91817752914041,HIGH
84353,1.233440942774666,1,LOW,0.06666666666666667,0,0,0,1,249,81.00645656647995,CRITICAL
84352,1.233440942774666,1,LOW,0.06666666666666667,0,0,0,1,250,81.00645656647995,CRITICAL
84351,1.6172776720694966,1,LOW,0.06666666666666667,0,0,0,1,251,104.03666032416979,CRITICAL
84350,1.6172776720694966,1,LOW,0.06666666666666667,0,0,0,1,252,104.03666032416979,CRITICAL
84349,1.6172776720694966,1,LOW,0.06666666666666667,0,0,0,1,253,104.03666032416979,CRITICAL
84348,1.5639671807878732,1,LOW,0.06666666666666667,0,0,0,1,254,100.83803084727239,CRITICAL
61819,1.1268199602114188,1,LOW,0.06666666666666667,0,0,0,1,255,74.60919761268514,HIGH
61818,1.1268199602114188,1,LOW,0.13333333333333333,0,0,0,2,256,74.60919761268514,HIGH
61817,1.1268199602114188,1,LOW,0.13333333333333333,0,0,0,2,257,74.60919761268514,HIGH
61816,1.1268199602114188,1,LOW,0.13333333333333333,0,0,0,2,258,74.60919761268514,HIGH
84342,1.89449341880108,1,LOW,0.06666666666666667,0,0,0,1,259,120.6696051280648,CRITICAL
84341,1.5106566895062494,1,LOW,0.06666666666666667,0,0,0,1,260,97.63940137037497,CRITICAL
86323,1.5106566895062494,1,LOW,0.13333333333333333,0,0,0,2,261,23.659850342593742,LOW
86325,1.2617682430049986,1,LOW,0.13333333333333333,0,0,0,2,262,19.92652364507498,INFO
87016,1.808896362123044,1,LOW,0.13333333333333333,0,0,0,2,263,28.13344543184566,LOW
86934,1.190587042983455,1,LOW,0.2,0,0,0,3,264,18.858805644751826,INFO
64391,1.016113609556257,1,LOW,0.06666666666666667,0,0,0,1,265,67.96681657337543,HIGH
86947,1.016113609556257,1,LOW,0.06666666666666667,0,0,0,1,266,16.241704143343856,INFO
86946,1.016113609556257,1,LOW,0.06666666666666667,0,0,0,1,267,16.241704143343856,INFO
86939,1.190587042983455,1,LOW,0.2,0,0,0,3,268,18.858805644751826,INFO
86938,1.190587042983455,1,LOW,0.2,0,0,0,3,269,18.858805644751826,INFO
86937,1.190587042983455,1,LOW,0.2,0,0,0,3,270,18.858805644751826,INFO
86936,1.190587042983455,1,LOW,0.2,0,0,0,3,271,18.858805644751826,INFO
86935,1.593595175212404,1,LOW,0.2,0,0,0,3,272,24.90392762818606,LOW
86924,1.1681024703100749,1,LOW,0.13333333333333333,0,0,0,2,273,18.521537054651123,INFO
86950,1.016113609556257,1,LOW,0.06666666666666667,0,0,0,1,274,16.241704143343856,INFO
86923,1.1681024703100749,1,LOW,0.13333333333333333,0,0,0,2,275,18.521537054651123,INFO
86922,1.1681024703100749,1,LOW,0.13333333333333333,0,0,0,2,276,18.521537054651123,INFO
86915,1.2696890941745536,1,LOW,0.13333333333333333,0,0,0,2,277,20.045336412618305,LOW
86914,1.2696890941745536,1,LOW,0.13333333333333333,0,0,0,2,278,20.045336412618305,LOW
86913,1.2696890941745536,1,LOW,0.06666666666666667,0,0,0,1,279,20.045336412618305,LOW
86912,1.2696890941745536,1,LOW,0.06666666666666667,0,0,0,1,280,20.045336412618305,LOW
86911,1.2696890941745536,1,LOW,0.06666666666666667,0,0,0,1,281,20.045336412618305,LOW
64390,1.016113609556257,1,LOW,0.06666666666666667,0,0,0,1,282,67.96681657337543,HIGH
