y_true,y_pred,anomaly_score
0,1.0,0.7973505258560181
0,1.0,0.9999135732650757
0,1.0,0.9999135732650757
0,1.0,0.9999135732650757
0,1.0,0.9999135732650757
0,1.0,0.9999135732650757
0,1.0,0.9999135732650757
0,1.0,0.9999135732650757
0,1.0,0.9999135732650757
0,1.0,0.9999135732650757
0,1.0,0.9999135732650757
0,1.0,0.8285783529281616
0,1.0,0.8285783529281616
0,1.0,0.8285783529281616
0,1.0,0.8285783529281616
0,1.0,0.8285783529281616
0,1.0,0.819110631942749
0,1.0,0.819110631942749
0,1.0,0.819110631942749
0,1.0,0.7826441526412964
0,1.0,0.7826441526412964
0,1.0,0.786419153213501
0,1.0,0.786419153213501
0,1.0,0.786419153213501
0,1.0,0.786419153213501
0,1.0,0.786419153213501
0,1.0,0.786419153213501
0,1.0,0.9998010993003845
0,1.0,0.9998010993003845
0,1.0,0.9998010993003845
0,1.0,0.9998010993003845
0,1.0,0.9998010993003845
0,1.0,0.9998010993003845
0,1.0,0.9998010993003845
0,1.0,0.9998010993003845
0,1.0,0.9998010993003845
0,1.0,0.9998010993003845
0,1.0,0.9526985883712769
0,1.0,0.9526985883712769
0,1.0,0.9543801546096802
0,1.0,0.9543801546096802
0,1.0,0.9571687579154968
0,1.0,0.9571687579154968
0,1.0,0.9603008031845093
0,1.0,0.9603008031845093
0,1.0,0.9603008031845093
0,1.0,0.9603008031845093
0,1.0,0.9603008031845093
0,1.0,0.9603008031845093
0,1.0,0.9603008031845093
0,1.0,0.9603008031845093
0,1.0,0.9603008031845093
0,1.0,0.9603008031845093
0,1.0,0.8114514350891113
0,1.0,0.7892242670059204
0,1.0,0.7833736538887024
0,1.0,0.7833736538887024
0,1.0,0.9999463558197021
0,1.0,0.9999463558197021
0,1.0,0.9999463558197021
0,1.0,0.9999463558197021
0,1.0,0.9999463558197021
0,1.0,0.9999463558197021
0,1.0,0.9999463558197021
0,1.0,0.9999463558197021
0,1.0,0.9999463558197021
0,1.0,0.9999463558197021
0,1.0,0.9996771812438965
0,1.0,0.9996771812438965
0,1.0,0.9996771812438965
0,1.0,0.9996771812438965
0,1.0,0.9996771812438965
0,1.0,0.9999995827674866
0,1.0,0.9999995827674866
0,1.0,0.9999995827674866
0,1.0,0.9999995827674866
0,1.0,0.9999995827674866
0,1.0,0.9999995827674866
0,1.0,0.9999995827674866
0,1.0,0.9999995827674866
0,1.0,0.9999995827674866
0,1.0,0.9999995827674866
0,1.0,0.9996967315673828
0,1.0,0.9921745657920837
0,1.0,0.983643114566803
0,1.0,0.9995231628417969
0,1.0,0.9995231628417969
0,1.0,0.9995231628417969
0,1.0,0.9995231628417969
0,1.0,0.9995231628417969
0,1.0,0.9995231628417969
0,1.0,0.9995231628417969
0,1.0,0.9995231628417969
0,1.0,0.9995231628417969
0,1.0,0.9995231628417969
0,1.0,0.9926557540893555
0,1.0,0.8437255024909973
0,1.0,0.816757321357727
0,1.0,0.816757321357727
0,1.0,0.816757321357727
0,1.0,0.816757321357727
0,1.0,0.816757321357727
0,1.0,0.816757321357727
0,1.0,0.9999882578849792
0,1.0,0.9999998807907104
0,1.0,0.9999998807907104
0,1.0,0.9999998807907104
0,1.0,0.9999998807907104
0,1.0,0.9999998807907104
0,1.0,0.9999998807907104
0,1.0,0.9999998807907104
0,1.0,0.9999998807907104
0,1.0,0.9999998807907104
0,1.0,0.9999998807907104
0,1.0,0.9999996423721313
0,1.0,0.9999996423721313
0,1.0,0.9999996423721313
0,1.0,0.9999996423721313
0,1.0,0.9999996423721313
0,1.0,0.9999996423721313
0,1.0,0.9999996423721313
0,1.0,0.9999996423721313
0,1.0,0.9999996423721313
0,1.0,0.9999996423721313
0,1.0,0.9999566078186035
0,1.0,0.9999566078186035
0,1.0,0.9999566078186035
0,1.0,0.9999566078186035
0,1.0,0.9999566078186035
