sequence_index,anomaly_score,max_severity_score,max_severity_level,avg_severity_score,critical_count,high_count,medium_count,low_count,priority,risk_score,risk_level
76748,1.2206633287175337,0,INFO,0.0,0,0,0,0,652,61.03316643587669,HIGH
76747,1.0758367336326093,0,INFO,0.0,0,0,0,0,653,53.791836681630464,MEDIUM
76255,1.0929184029952412,0,INFO,0.0,0,0,0,0,654,54.64592014976206,MEDIUM
76253,1.38257159316509,0,INFO,0.0,0,0,0,0,655,69.1285796582545,HIGH
76240,2.1067045685897106,0,INFO,0.0,0,0,0,0,656,105.33522842948553,CRITICAL
76252,1.5273981882500138,0,INFO,0.0,0,0,0,0,657,76.36990941250069,HIGH
76251,1.6722247833349382,0,INFO,0.0,0,0,0,0,658,83.61123916674691,CRITICAL
76250,1.8170513784198625,0,INFO,0.0,0,0,0,0,659,90.85256892099312,CRITICAL
76249,1.9618779735047864,0,INFO,0.0,0,0,0,0,660,98.09389867523932,CRITICAL
76248,2.1067045685897106,0,INFO,0.0,0,0,0,0,661,105.33522842948553,CRITICAL
76247,2.1067045685897106,0,INFO,0.0,0,0,0,0,662,105.33522842948553,CRITICAL
76246,2.1067045685897106,0,INFO,0.0,0,0,0,0,663,105.33522842948553,CRITICAL
76245,2.1067045685897106,0,INFO,0.0,0,0,0,0,664,105.33522842948553,CRITICAL
76244,2.1067045685897106,0,INFO,0.0,0,0,0,0,665,105.33522842948553,CRITICAL
76243,2.1067045685897106,0,INFO,0.0,0,0,0,0,666,105.33522842948553,CRITICAL
76242,2.1067045685897106,0,INFO,0.0,0,0,0,0,667,105.33522842948553,CRITICAL
68128,1.1401756884671739,0,INFO,0.0,0,0,0,0,668,57.00878442335869,MEDIUM
68129,1.2512048328489984,0,INFO,0.0,0,0,0,0,669,62.560241642449924,HIGH
68130,1.3835583568099388,0,INFO,0.0,0,0,0,0,670,69.17791784049695,HIGH
76751,1.3654899238024578,0,INFO,0.0,0,0,0,0,671,68.27449619012289,HIGH
76849,1.2377449980801656,0,INFO,0.0,0,0,0,0,672,61.88724990400828,HIGH
76850,1.38257159316509,0,INFO,0.0,0,0,0,0,673,69.1285796582545,HIGH
76851,1.2377449980801656,0,INFO,0.0,0,0,0,0,674,61.88724990400828,HIGH
76852,1.2377449980801656,0,INFO,0.0,0,0,0,0,675,61.88724990400828,HIGH
76853,1.0929184029952412,0,INFO,0.0,0,0,0,0,676,54.64592014976206,MEDIUM
76857,1.0604154867797706,0,INFO,0.0,0,0,0,0,677,53.02077433898853,MEDIUM
76858,1.1736779053253945,0,INFO,0.0,0,0,0,0,678,58.68389526626972,MEDIUM
76859,1.2869403238710182,0,INFO,0.0,0,0,0,0,679,64.34701619355091,HIGH
76860,1.4002027424166419,0,INFO,0.0,0,0,0,0,680,70.0101371208321,HIGH
76861,1.4002027424166419,0,INFO,0.0,0,0,0,0,681,70.0101371208321,HIGH
76862,1.5134651609622658,0,INFO,0.0,0,0,0,0,682,75.6732580481133,HIGH
76863,1.5134651609622658,0,INFO,0.0,0,0,0,0,683,75.6732580481133,HIGH
76864,1.495659802972621,0,INFO,0.0,0,0,0,0,684,74.78299014863104,HIGH
76865,1.495659802972621,0,INFO,0.0,0,0,0,0,685,74.78299014863104,HIGH
76866,1.382397384426997,0,INFO,0.0,0,0,0,0,686,69.11986922134984,HIGH
76867,1.2691349658813733,0,INFO,0.0,0,0,0,0,687,63.45674829406867,HIGH
76868,1.1558725473357496,0,INFO,0.0,0,0,0,0,688,57.79362736678748,MEDIUM
76869,1.0426101287901257,0,INFO,0.0,0,0,0,0,689,52.130506439506284,MEDIUM
76890,1.0604154867797706,0,INFO,0.0,0,0,0,0,690,53.02077433898853,MEDIUM
76846,1.0929184029952412,0,INFO,0.0,0,0,0,0,691,54.64592014976206,MEDIUM
76845,1.0929184029952412,0,INFO,0.0,0,0,0,0,692,54.64592014976206,MEDIUM
76753,1.1082183865221207,0,INFO,0.0,0,0,0,0,693,55.41091932610603,MEDIUM
76752,1.253044981607045,0,INFO,0.0,0,0,0,0,694,62.65224908035225,HIGH
76241,2.1067045685897106,0,INFO,0.0,0,0,0,0,695,105.33522842948553,CRITICAL
76239,1.9618779735047864,0,INFO,0.0,0,0,0,0,696,98.09389867523932,CRITICAL
68152,1.1401756884671739,0,INFO,0.0,0,0,0,0,697,57.00878442335869,MEDIUM
76907,1.2691349658813733,0,INFO,0.0,0,0,0,0,698,63.45674829406867,HIGH
76134,1.2619608266471076,0,INFO,0.0,0,0,0,0,699,63.09804133235538,HIGH
72460,1.09863629215234,0,INFO,0.0,0,0,0,0,700,54.931814607617,MEDIUM
72459,1.09863629215234,0,INFO,0.0,0,0,0,0,701,54.931814607617,MEDIUM
72458,1.09863629215234,0,INFO,0.0,0,0,0,0,702,54.931814607617,MEDIUM
72457,1.09863629215234,0,INFO,0.0,0,0,0,0,703,54.931814607617,MEDIUM
72456,1.09863629215234,0,INFO,0.0,0,0,0,0,704,54.931814607617,MEDIUM
72455,1.09863629215234,0,INFO,0.0,0,0,0,0,705,54.931814607617,MEDIUM
72454,1.09863629215234,0,INFO,0.0,0,0,0,0,706,54.931814607617,MEDIUM
69734,1.016113609556257,0,INFO,0.0,0,0,0,0,707,50.80568047781286,MEDIUM
69733,1.016113609556257,0,INFO,0.0,0,0,0,0,708,50.80568047781286,MEDIUM
76906,1.382397384426997,0,INFO,0.0,0,0,0,0,709,69.11986922134984,HIGH
69732,1.016113609556257,0,INFO,0.0,0,0,0,0,710,50.80568047781286,MEDIUM
76238,1.8170513784198625,0,INFO,0.0,0,0,0,0,711,90.85256892099312,CRITICAL
68307,1.041338410981917,0,INFO,0.0,0,0,0,0,712,52.066920549095855,MEDIUM
68306,1.0413384109819168,0,INFO,0.0,0,0,0,0,713,52.06692054909584,MEDIUM
68146,1.0291465440853498,0,INFO,0.0,0,0,0,0,714,51.457327204267486,MEDIUM
76848,1.2377449980801656,0,INFO,0.0,0,0,0,0,715,61.88724990400828,HIGH
68148,1.2034768521287622,0,INFO,0.0,0,0,0,0,716,60.17384260643811,HIGH
68149,1.2034768521287622,0,INFO,0.0,0,0,0,0,717,60.17384260643811,HIGH
68150,1.2034768521287622,0,INFO,0.0,0,0,0,0,718,60.17384260643811,HIGH
68151,1.0291465440853498,0,INFO,0.0,0,0,0,0,719,51.457327204267486,MEDIUM
76908,1.1558725473357496,0,INFO,0.0,0,0,0,0,720,57.79362736678748,MEDIUM
76909,1.0426101287901257,0,INFO,0.0,0,0,0,0,721,52.130506439506284,MEDIUM
77712,1.0929184029952412,0,INFO,0.0,0,0,0,0,722,54.64592014976206,MEDIUM
76135,1.2619608266471076,0,INFO,0.0,0,0,0,0,723,63.09804133235538,HIGH
76136,1.2619608266471076,0,INFO,0.0,0,0,0,0,724,63.09804133235538,HIGH
76137,1.2619608266471076,0,INFO,0.0,0,0,0,0,725,63.09804133235538,HIGH
76138,1.2619608266471076,0,INFO,0.0,0,0,0,0,726,63.09804133235538,HIGH
76896,1.6267275795078895,0,INFO,0.0,0,0,0,0,727,81.33637897539447,CRITICAL
76897,1.6267275795078895,0,INFO,0.0,0,0,0,0,728,81.33637897539447,CRITICAL
76898,1.6267275795078895,0,INFO,0.0,0,0,0,0,729,81.33637897539447,CRITICAL
76899,1.6267275795078895,0,INFO,0.0,0,0,0,0,730,81.33637897539447,CRITICAL
76900,1.6267275795078895,0,INFO,0.0,0,0,0,0,731,81.33637897539447,CRITICAL
76901,1.6267275795078895,0,INFO,0.0,0,0,0,0,732,81.33637897539447,CRITICAL
76902,1.6089222215182446,0,INFO,0.0,0,0,0,0,733,80.44611107591223,CRITICAL
76903,1.6089222215182446,0,INFO,0.0,0,0,0,0,734,80.44611107591223,CRITICAL
76904,1.6089222215182446,0,INFO,0.0,0,0,0,0,735,80.44611107591223,CRITICAL
76905,1.495659802972621,0,INFO,0.0,0,0,0,0,736,74.78299014863104,HIGH
76237,1.6722247833349382,0,INFO,0.0,0,0,0,0,737,83.61123916674691,CRITICAL
76236,1.5273981882500138,0,INFO,0.0,0,0,0,0,738,76.36990941250069,HIGH
76235,1.38257159316509,0,INFO,0.0,0,0,0,0,739,69.1285796582545,HIGH
76234,1.2377449980801656,0,INFO,0.0,0,0,0,0,740,61.88724990400828,HIGH
76233,1.0929184029952412,0,INFO,0.0,0,0,0,0,741,54.64592014976206,MEDIUM
76146,1.2619608266471076,0,INFO,0.0,0,0,0,0,742,63.09804133235538,HIGH
76145,1.2619608266471076,0,INFO,0.0,0,0,0,0,743,63.09804133235538,HIGH
76144,1.2619608266471076,0,INFO,0.0,0,0,0,0,744,63.09804133235538,HIGH
76143,1.2619608266471076,0,INFO,0.0,0,0,0,0,745,63.09804133235538,HIGH
76142,1.2619608266471076,0,INFO,0.0,0,0,0,0,746,63.09804133235538,HIGH
76141,1.2619608266471076,0,INFO,0.0,0,0,0,0,747,63.09804133235538,HIGH
76140,1.2619608266471076,0,INFO,0.0,0,0,0,0,748,63.09804133235538,HIGH
76139,1.2619608266471076,0,INFO,0.0,0,0,0,0,749,63.09804133235538,HIGH
68196,1.1401756884671739,0,INFO,0.0,0,0,0,0,750,57.00878442335869,MEDIUM
60119,1.5255295222789782,0,INFO,0.0,0,0,0,0,751,76.27647611394892,HIGH
60195,1.4449418919757282,0,INFO,0.0,0,0,0,0,752,72.2470945987864,HIGH
60194,1.4515030213843831,0,INFO,0.0,0,0,0,0,753,72.57515106921916,HIGH
58841,1.3552258280926814,0,INFO,0.0,0,0,0,0,754,67.76129140463408,HIGH
58842,1.4684882466383051,0,INFO,0.0,0,0,0,0,755,73.42441233191525,HIGH
58843,1.581750665183929,0,INFO,0.0,0,0,0,0,756,79.08753325919645,HIGH
58844,1.5705064366029389,0,INFO,0.0,0,0,0,0,757,78.52532183014695,HIGH
58845,1.5705064366029389,0,INFO,0.0,0,0,0,0,758,78.52532183014695,HIGH
58846,1.5705064366029386,0,INFO,0.0,0,0,0,0,759,78.52532183014694,HIGH
58847,1.5705064366029389,0,INFO,0.0,0,0,0,0,760,78.52532183014695,HIGH
58848,1.5705064366029389,0,INFO,0.0,0,0,0,0,761,78.52532183014695,HIGH
58849,1.581750665183929,0,INFO,0.0,0,0,0,0,762,79.08753325919645,HIGH
58850,1.5705064366029389,0,INFO,0.0,0,0,0,0,763,78.52532183014695,HIGH
58851,1.5639453071942844,0,INFO,0.0,0,0,0,0,764,78.19726535971422,HIGH
58852,1.4506828886486602,0,INFO,0.0,0,0,0,0,765,72.53414443243301,HIGH
58853,1.3374204701030366,0,INFO,0.0,0,0,0,0,766,66.87102350515183,HIGH
58854,1.235402280138403,0,INFO,0.0,0,0,0,0,767,61.77011400692015,HIGH
58855,1.1333840901737693,0,INFO,0.0,0,0,0,0,768,56.669204508688466,MEDIUM
58856,1.0201216716281454,0,INFO,0.0,0,0,0,0,769,51.00608358140727,MEDIUM
59301,1.0266828010368003,0,INFO,0.0,0,0,0,0,770,51.334140051840016,MEDIUM
58840,1.2419634095470575,0,INFO,0.0,0,0,0,0,771,62.09817047735287,HIGH
58839,1.139945219582424,0,INFO,0.0,0,0,0,0,772,56.9972609791212,MEDIUM
58838,1.03792702961779,0,INFO,0.0,0,0,0,0,773,51.8963514808895,MEDIUM
58679,1.620979775247043,0,INFO,0.0,0,0,0,0,774,81.04898876235215,CRITICAL
58672,1.2836449486608035,0,INFO,0.0,0,0,0,0,775,64.18224743304017,HIGH
58673,1.3960898908562165,0,INFO,0.0,0,0,0,0,776,69.80449454281083,HIGH
58674,1.5085348330516297,0,INFO,0.0,0,0,0,0,777,75.42674165258148,HIGH
58675,1.620979775247043,0,INFO,0.0,0,0,0,0,778,81.04898876235215,CRITICAL
58676,1.620979775247043,0,INFO,0.0,0,0,0,0,779,81.04898876235215,CRITICAL
58677,1.620979775247043,0,INFO,0.0,0,0,0,0,780,81.04898876235215,CRITICAL
58678,1.620979775247043,0,INFO,0.0,0,0,0,0,781,81.04898876235215,CRITICAL
58680,1.620979775247043,0,INFO,0.0,0,0,0,0,782,81.04898876235215,CRITICAL
58688,1.0587550642699775,0,INFO,0.0,0,0,0,0,783,52.93775321349887,MEDIUM
58681,1.620979775247043,0,INFO,0.0,0,0,0,0,784,81.04898876235215,CRITICAL
58682,1.620979775247043,0,INFO,0.0,0,0,0,0,785,81.04898876235215,CRITICAL
58683,1.5085348330516297,0,INFO,0.0,0,0,0,0,786,75.42674165258148,HIGH
58684,1.5085348330516297,0,INFO,0.0,0,0,0,0,787,75.42674165258148,HIGH
58685,1.3960898908562165,0,INFO,0.0,0,0,0,0,788,69.80449454281083,HIGH
58686,1.2836449486608035,0,INFO,0.0,0,0,0,0,789,64.18224743304017,HIGH
58687,1.1712000064653905,0,INFO,0.0,0,0,0,0,790,58.56000032326952,MEDIUM
59302,1.1287009910014338,0,INFO,0.0,0,0,0,0,791,56.43504955007169,MEDIUM
59303,1.2307191809660676,0,INFO,0.0,0,0,0,0,792,61.53595904830338,HIGH
59304,1.3439815995116915,0,INFO,0.0,0,0,0,0,793,67.19907997558458,HIGH
59346,1.145448451490482,0,INFO,0.0,0,0,0,0,794,57.27242257452409,MEDIUM
59339,1.4580641507930379,0,INFO,0.0,0,0,0,0,795,72.90320753965189,HIGH
59340,1.4580641507930379,0,INFO,0.0,0,0,0,0,796,72.90320753965189,HIGH
59341,1.4515030213843831,0,INFO,0.0,0,0,0,0,797,72.57515106921916,HIGH
59342,1.4515030213843831,0,INFO,0.0,0,0,0,0,798,72.57515106921916,HIGH
59343,1.4515030213843831,0,INFO,0.0,0,0,0,0,799,72.57515106921916,HIGH
59344,1.3494848314197494,0,INFO,0.0,0,0,0,0,800,67.47424157098747,HIGH
59345,1.2474666414551159,0,INFO,0.0,0,0,0,0,801,62.373332072755794,HIGH
59347,1.0434302615258484,0,INFO,0.0,0,0,0,0,802,52.17151307629242,MEDIUM
59337,1.4580641507930379,0,INFO,0.0,0,0,0,0,803,72.90320753965189,HIGH
59597,1.0154385724558102,0,INFO,0.0,0,0,0,0,804,50.771928622790504,MEDIUM
59598,1.1174567624204437,0,INFO,0.0,0,0,0,0,805,55.872838121022184,MEDIUM
59599,1.2194749523850776,0,INFO,0.0,0,0,0,0,806,60.973747619253885,HIGH
59600,1.3214931423497112,0,INFO,0.0,0,0,0,0,807,66.07465711748556,HIGH
59601,1.4235113323143451,0,INFO,0.0,0,0,0,0,808,71.17556661571726,HIGH
59602,1.5255295222789789,0,INFO,0.0,0,0,0,0,809,76.27647611394895,HIGH
59603,1.5255295222789789,0,INFO,0.0,0,0,0,0,810,76.27647611394895,HIGH
59338,1.4580641507930379,0,INFO,0.0,0,0,0,0,811,72.90320753965189,HIGH
59336,1.4580641507930379,0,INFO,0.0,0,0,0,0,812,72.90320753965189,HIGH
59305,1.4572440180573152,0,INFO,0.0,0,0,0,0,813,72.86220090286577,HIGH
59313,1.5527010786132942,0,INFO,0.0,0,0,0,0,814,77.63505393066471,HIGH
59306,1.5705064366029389,0,INFO,0.0,0,0,0,0,815,78.52532183014695,HIGH
59307,1.581750665183929,0,INFO,0.0,0,0,0,0,816,79.08753325919645,HIGH
59308,1.581750665183929,0,INFO,0.0,0,0,0,0,817,79.08753325919645,HIGH
59309,1.5639453071942844,0,INFO,0.0,0,0,0,0,818,78.19726535971422,HIGH
59310,1.5527010786132942,0,INFO,0.0,0,0,0,0,819,77.63505393066471,HIGH
59311,1.5527010786132942,0,INFO,0.0,0,0,0,0,820,77.63505393066471,HIGH
59312,1.5527010786132942,0,INFO,0.0,0,0,0,0,821,77.63505393066471,HIGH
59314,1.4394386600676705,0,INFO,0.0,0,0,0,0,822,71.97193300338353,HIGH
59335,1.3560459608284043,0,INFO,0.0,0,0,0,0,823,67.80229804142022,HIGH
59315,1.3374204701030366,0,INFO,0.0,0,0,0,0,824,66.87102350515183,HIGH
59316,1.2241580515574129,0,INFO,0.0,0,0,0,0,825,61.20790257787064,HIGH
59317,1.1221398615927793,0,INFO,0.0,0,0,0,0,826,56.10699307963897,MEDIUM
59318,1.0201216716281454,0,INFO,0.0,0,0,0,0,827,51.00608358140727,MEDIUM
59332,1.049991390934503,0,INFO,0.0,0,0,0,0,828,52.499569546725155,MEDIUM
59333,1.1520095808991369,0,INFO,0.0,0,0,0,0,829,57.60047904495684,MEDIUM
59334,1.2540277708637706,0,INFO,0.0,0,0,0,0,830,62.70138854318853,HIGH
58671,1.1712000064653905,0,INFO,0.0,0,0,0,0,831,58.56000032326952,MEDIUM
58670,1.0587550642699775,0,INFO,0.0,0,0,0,0,832,52.93775321349887,MEDIUM
58437,1.0088774430471554,0,INFO,0.0,0,0,0,0,833,50.44387215235777,MEDIUM
58002,1.620979775247043,0,INFO,0.0,0,0,0,0,834,81.04898876235215,CRITICAL
57995,1.3960898908562165,0,INFO,0.0,0,0,0,0,835,69.80449454281083,HIGH
57996,1.5085348330516297,0,INFO,0.0,0,0,0,0,836,75.42674165258148,HIGH
57997,1.620979775247043,0,INFO,0.0,0,0,0,0,837,81.04898876235215,CRITICAL
57998,1.620979775247043,0,INFO,0.0,0,0,0,0,838,81.04898876235215,CRITICAL
57999,1.620979775247043,0,INFO,0.0,0,0,0,0,839,81.04898876235215,CRITICAL
58000,1.620979775247043,0,INFO,0.0,0,0,0,0,840,81.04898876235215,CRITICAL
58001,1.620979775247043,0,INFO,0.0,0,0,0,0,841,81.04898876235215,CRITICAL
58003,1.620979775247043,0,INFO,0.0,0,0,0,0,842,81.04898876235215,CRITICAL
57993,1.1712000064653905,0,INFO,0.0,0,0,0,0,843,58.56000032326952,MEDIUM
58004,1.620979775247043,0,INFO,0.0,0,0,0,0,844,81.04898876235215,CRITICAL
58005,1.5085348330516297,0,INFO,0.0,0,0,0,0,845,75.42674165258148,HIGH
58006,1.5085348330516297,0,INFO,0.0,0,0,0,0,846,75.42674165258148,HIGH
58007,1.3960898908562165,0,INFO,0.0,0,0,0,0,847,69.80449454281083,HIGH
58008,1.2836449486608035,0,INFO,0.0,0,0,0,0,848,64.18224743304017,HIGH
58009,1.1712000064653905,0,INFO,0.0,0,0,0,0,849,58.56000032326952,MEDIUM
58010,1.0587550642699775,0,INFO,0.0,0,0,0,0,850,52.93775321349887,MEDIUM
57994,1.2836449486608035,0,INFO,0.0,0,0,0,0,851,64.18224743304017,HIGH
57992,1.0587550642699775,0,INFO,0.0,0,0,0,0,852,52.93775321349887,MEDIUM
58148,1.0587550642699775,0,INFO,0.0,0,0,0,0,853,52.93775321349887,MEDIUM
57168,1.6267275795078895,0,INFO,0.0,0,0,0,0,854,81.33637897539447,CRITICAL
57161,1.4002027424166419,0,INFO,0.0,0,0,0,0,855,70.0101371208321,HIGH
57162,1.5134651609622658,0,INFO,0.0,0,0,0,0,856,75.6732580481133,HIGH
57163,1.6267275795078895,0,INFO,0.0,0,0,0,0,857,81.33637897539447,CRITICAL
57164,1.6267275795078895,0,INFO,0.0,0,0,0,0,858,81.33637897539447,CRITICAL
57165,1.6267275795078895,0,INFO,0.0,0,0,0,0,859,81.33637897539447,CRITICAL
57166,1.6267275795078895,0,INFO,0.0,0,0,0,0,860,81.33637897539447,CRITICAL
57167,1.6267275795078895,0,INFO,0.0,0,0,0,0,861,81.33637897539447,CRITICAL
57169,1.6267275795078895,0,INFO,0.0,0,0,0,0,862,81.33637897539447,CRITICAL
57177,1.0426101287901257,0,INFO,0.0,0,0,0,0,863,52.130506439506284,MEDIUM
57170,1.6267275795078895,0,INFO,0.0,0,0,0,0,864,81.33637897539447,CRITICAL
57171,1.6089222215182446,0,INFO,0.0,0,0,0,0,865,80.44611107591223,CRITICAL
57172,1.6089222215182446,0,INFO,0.0,0,0,0,0,866,80.44611107591223,CRITICAL
57173,1.495659802972621,0,INFO,0.0,0,0,0,0,867,74.78299014863104,HIGH
57174,1.382397384426997,0,INFO,0.0,0,0,0,0,868,69.11986922134984,HIGH
57175,1.2691349658813733,0,INFO,0.0,0,0,0,0,869,63.45674829406867,HIGH
57176,1.1558725473357496,0,INFO,0.0,0,0,0,0,870,57.79362736678748,MEDIUM
58147,1.0587550642699775,0,INFO,0.0,0,0,0,0,871,52.93775321349887,MEDIUM
58149,1.0587550642699775,0,INFO,0.0,0,0,0,0,872,52.93775321349887,MEDIUM
58436,1.1221398615927793,0,INFO,0.0,0,0,0,0,873,56.10699307963897,MEDIUM
58427,1.5367737508599684,0,INFO,0.0,0,0,0,0,874,76.83868754299841,HIGH
58420,1.1857422666421071,0,INFO,0.0,0,0,0,0,875,59.287113332105356,MEDIUM
58421,1.299004685187731,0,INFO,0.0,0,0,0,0,876,64.95023425938655,HIGH
58422,1.412267103733355,0,INFO,0.0,0,0,0,0,877,70.61335518666775,HIGH
58423,1.5255295222789786,0,INFO,0.0,0,0,0,0,878,76.27647611394893,HIGH
58424,1.5367737508599684,0,INFO,0.0,0,0,0,0,879,76.83868754299841,HIGH
58425,1.5255295222789782,0,INFO,0.0,0,0,0,0,880,76.27647611394892,HIGH
58426,1.5255295222789782,0,INFO,0.0,0,0,0,0,881,76.27647611394892,HIGH
58428,1.5255295222789786,0,INFO,0.0,0,0,0,0,882,76.27647611394893,HIGH
58196,1.0201216716281454,0,INFO,0.0,0,0,0,0,883,51.00608358140727,MEDIUM
58429,1.5367737508599688,0,INFO,0.0,0,0,0,0,884,76.83868754299844,HIGH
58430,1.5367737508599688,0,INFO,0.0,0,0,0,0,885,76.83868754299844,HIGH
58431,1.5480179794409585,0,INFO,0.0,0,0,0,0,886,77.40089897204793,HIGH
58432,1.541456850032304,0,INFO,0.0,0,0,0,0,887,77.0728425016152,HIGH
58433,1.4394386600676705,0,INFO,0.0,0,0,0,0,888,71.97193300338353,HIGH
58434,1.3374204701030366,0,INFO,0.0,0,0,0,0,889,66.87102350515183,HIGH
58435,1.235402280138403,0,INFO,0.0,0,0,0,0,890,61.77011400692015,HIGH
58419,1.0837240766774734,0,INFO,0.0,0,0,0,0,891,54.18620383387367,MEDIUM
58195,1.133384090173769,0,INFO,0.0,0,0,0,0,892,56.66920450868845,MEDIUM
58150,1.0587550642699775,0,INFO,0.0,0,0,0,0,893,52.93775321349887,MEDIUM
58185,1.5255295222789782,0,INFO,0.0,0,0,0,0,894,76.27647611394892,HIGH
58178,1.0837240766774734,0,INFO,0.0,0,0,0,0,895,54.18620383387367,MEDIUM
58179,1.1857422666421071,0,INFO,0.0,0,0,0,0,896,59.287113332105356,MEDIUM
58180,1.2877604566067409,0,INFO,0.0,0,0,0,0,897,64.38802283033705,HIGH
58181,1.4010228751523648,0,INFO,0.0,0,0,0,0,898,70.05114375761823,HIGH
58182,1.5142852936979885,0,INFO,0.0,0,0,0,0,899,75.71426468489942,HIGH
58183,1.5030410651169983,0,INFO,0.0,0,0,0,0,900,75.15205325584992,HIGH
58184,1.514285293697988,0,INFO,0.0,0,0,0,0,901,75.7142646848994,HIGH
58186,1.5255295222789782,0,INFO,0.0,0,0,0,0,902,76.27647611394892,HIGH
58194,1.235402280138403,0,INFO,0.0,0,0,0,0,903,61.77011400692015,HIGH
58187,1.5255295222789782,0,INFO,0.0,0,0,0,0,904,76.27647611394892,HIGH
58188,1.5255295222789786,0,INFO,0.0,0,0,0,0,905,76.27647611394893,HIGH
58189,1.5367737508599688,0,INFO,0.0,0,0,0,0,906,76.83868754299844,HIGH
58190,1.5302126214513139,0,INFO,0.0,0,0,0,0,907,76.51063107256569,HIGH
58191,1.541456850032304,0,INFO,0.0,0,0,0,0,908,77.0728425016152,HIGH
58192,1.4394386600676705,0,INFO,0.0,0,0,0,0,909,71.97193300338353,HIGH
58193,1.3374204701030366,0,INFO,0.0,0,0,0,0,910,66.87102350515183,HIGH
59604,1.5367737508599688,0,INFO,0.0,0,0,0,0,911,76.83868754299844,HIGH
59605,1.5367737508599688,0,INFO,0.0,0,0,0,0,912,76.83868754299844,HIGH
59606,1.5367737508599688,0,INFO,0.0,0,0,0,0,913,76.83868754299844,HIGH
60125,1.5592622080219487,0,INFO,0.0,0,0,0,0,914,77.96311040109744,HIGH
60118,1.5255295222789782,0,INFO,0.0,0,0,0,0,915,76.27647611394892,HIGH
77730,1.6722247833349382,0,INFO,0.0,0,0,0,0,916,83.61123916674691,CRITICAL
60120,1.5255295222789782,0,INFO,0.0,0,0,0,0,917,76.27647611394892,HIGH
60121,1.5367737508599684,0,INFO,0.0,0,0,0,0,918,76.83868754299841,HIGH
60122,1.5367737508599684,0,INFO,0.0,0,0,0,0,919,76.83868754299841,HIGH
60123,1.5480179794409583,0,INFO,0.0,0,0,0,0,920,77.40089897204791,HIGH
60124,1.5592622080219487,0,INFO,0.0,0,0,0,0,921,77.96311040109744,HIGH
60126,1.5705064366029389,0,INFO,0.0,0,0,0,0,922,78.52532183014695,HIGH
60116,1.5142852936979885,0,INFO,0.0,0,0,0,0,923,75.71426468489942,HIGH
60127,1.581750665183929,0,INFO,0.0,0,0,0,0,924,79.08753325919645,HIGH
60128,1.5929948937649192,0,INFO,0.0,0,0,0,0,925,79.64974468824596,HIGH
60129,1.5929948937649192,0,INFO,0.0,0,0,0,0,926,79.64974468824596,HIGH
60130,1.6042391223459094,0,INFO,0.0,0,0,0,0,927,80.21195611729547,CRITICAL
60131,1.6154833509268995,0,INFO,0.0,0,0,0,0,928,80.77416754634498,CRITICAL
60132,1.6154833509268995,0,INFO,0.0,0,0,0,0,929,80.77416754634498,CRITICAL
60133,1.6154833509268995,0,INFO,0.0,0,0,0,0,930,80.77416754634498,CRITICAL
60117,1.5255295222789786,0,INFO,0.0,0,0,0,0,931,76.27647611394893,HIGH
60115,1.5255295222789789,0,INFO,0.0,0,0,0,0,932,76.27647611394895,HIGH
60135,1.6154833509268995,0,INFO,0.0,0,0,0,0,933,80.77416754634498,CRITICAL
60071,1.3960898908562165,0,INFO,0.0,0,0,0,0,934,69.80449454281083,HIGH
60064,1.1712000064653905,0,INFO,0.0,0,0,0,0,935,58.56000032326952,MEDIUM
60065,1.1712000064653905,0,INFO,0.0,0,0,0,0,936,58.56000032326952,MEDIUM
60066,1.2836449486608035,0,INFO,0.0,0,0,0,0,937,64.18224743304017,HIGH
60067,1.2836449486608035,0,INFO,0.0,0,0,0,0,938,64.18224743304017,HIGH
60068,1.2836449486608035,0,INFO,0.0,0,0,0,0,939,64.18224743304017,HIGH
60069,1.2836449486608035,0,INFO,0.0,0,0,0,0,940,64.18224743304017,HIGH
60070,1.2836449486608035,0,INFO,0.0,0,0,0,0,941,64.18224743304017,HIGH
60072,1.3960898908562165,0,INFO,0.0,0,0,0,0,942,69.80449454281083,HIGH
60114,1.4235113323143451,0,INFO,0.0,0,0,0,0,943,71.17556661571726,HIGH
60073,1.2836449486608035,0,INFO,0.0,0,0,0,0,944,64.18224743304017,HIGH
60074,1.1712000064653905,0,INFO,0.0,0,0,0,0,945,58.56000032326952,MEDIUM
60075,1.0587550642699775,0,INFO,0.0,0,0,0,0,946,52.93775321349887,MEDIUM
60110,1.00419434387482,0,INFO,0.0,0,0,0,0,947,50.209717193741,MEDIUM
60111,1.106212533839454,0,INFO,0.0,0,0,0,0,948,55.3106266919727,MEDIUM
60112,1.2082307238040875,0,INFO,0.0,0,0,0,0,949,60.41153619020437,HIGH
60113,1.3102489137687214,0,INFO,0.0,0,0,0,0,950,65.51244568843607,HIGH
60134,1.6154833509268995,0,INFO,0.0,0,0,0,0,951,80.77416754634498,CRITICAL
60136,1.6154833509268995,0,INFO,0.0,0,0,0,0,952,80.77416754634498,CRITICAL
60062,1.0587550642699775,0,INFO,0.0,0,0,0,0,953,52.93775321349887,MEDIUM
60185,1.5030410651169985,0,INFO,0.0,0,0,0,0,954,75.15205325584992,HIGH
60178,1.5255295222789786,0,INFO,0.0,0,0,0,0,955,76.27647611394893,HIGH
60179,1.5255295222789786,0,INFO,0.0,0,0,0,0,956,76.27647611394893,HIGH
